id,original_title,cast,director,genres,production_companies,keywords,release_year
253686,Belle comme la femme d'un autre,"['oliviermarchal', 'zaboubreitman', 'audreyfleurot']",['catherinecastel'],['comedy'],"['lamoucheducochefilms', 'irisproductions', 'irisfilms', 'rézofilms']","['jealousy', 'romanticcomedy', 'reunionisland']",2014
266723,Latitudes,"['alicebraga', 'danieldeoliveira', 'elisavolpatto']",['felipebraga'],"['drama', 'romance']",['tnt'],"['paris', 'londonengland', 'trip']",2014
269714,Le Dernier diamant,"['yvanattal', 'bérénicebejo', 'jeanfrançoisstévenin']",['ericbarbier'],['drama'],"['canal', 'belgacom', 'ciné', 'scopepictures', 'filmfundluxembourg', 'bidibulproductions', 'vertigo', 'backupmedia', 'bmediaexport', 'cn3productions', 'indéfilms2']",['thief'],2014
292396,Deliverance Creek,"['laurenambrose', 'wesramsey', 'christopherbackus']",['jonamiel'],['drama'],['lifetimetelevision'],['tvmovie'],2014
248231,Miraculum,"['xavierdolan', 'annedorval', 'kwasisongui']",['danielgrou'],['drama'],['item7'],"['faith', 'religion', 'destiny']",2014
297544,Age of Ice,"['bartonbund', 'baileyspry', 'owaisahmed']",['emileedwinsmith'],"['sciencefiction', 'adventure']",['theasylum'],"['egypt', 'ice', 'earthquake']",2014
269576,Atomski zdesna,"['srđantodorović', 'tanjaribič', 'bojannavojec']",['srđandragojević'],"['romance', 'comedy', 'drama']","['radiotelevizijacrnegore', 'delirium', 'artikulacija']","['beachresort', 'hotelsuite', 'resorthotel']",2014
267268,Más negro que la noche,"['zuriavega', 'adrianalouvier', 'eréndiraibarra']",['henrybedwell'],"['horror', 'thriller']","['filmadoranacional', 'neoart', 'celestefilms', 'pantelionfilms']","['oldhouse', '3d']",2014
266034,La chambre bleue,"['mathieuamalric', 'léadrucker', 'stéphaniecléau']",['mathieuamalric'],"['drama', 'crime', 'thriller']",['alfamafilms'],"['murder', 'suspense', 'loveaffair']",2014
293461,Monsterimies,['mrlordi'],['anttihaase'],"['documentary', 'drama']","['filmiväst', 'jabfilm', 'commongroundpictures', 'illumeoy']","['lapland', 'lordi']",2014
291869,I Am Michael,"['jamesfranco', 'zacharyquinto', 'emmaroberts']",['justinkelly'],['drama'],"['patriotpictures', 'thatshollywood', 'rabbitbandiniproductions']","['gay', 'homophobia', 'minister']",2015
310119,Last Days in the Desert,"['ewanmcgregor', 'ciaránhinds', 'ayeletzurer']",['rodrigogarcía'],"['adventure', 'drama', 'history']","['mockingbirdpictures', 'divisionfilms', 'ironwoodentertainment']","['devil', 'desert', 'fasting']",2016
319091,The Hunting Ground,"['andreapino', 'annieclark', 'clairepotter']",['kirbydick'],['documentary'],['chaincamerapictures'],"['feminism', 'college', 'victim']",2015
319071,Fresh Dressed,"['damondash', 'daymondjohn', 'nas']",['sachajenkins'],"['documentary', 'history', 'music']",['massappeal'],"['clothing', 'fashiondesigner', 'gang']",2015
319079,Prophet's Prey,"['sambrower', 'nickcave', 'andrewchatwin']",['amyberg'],"['crime', 'documentary']","['imagineentertainment', 'disarmingfilms', 'artemisrisingfilms', 'showtimedocumentaryfilms']","['marriage', 'polygamy', 'religion']",2015
266082,Bande de filles,"['karidjatouré', 'assasylla', 'lindsaykaramoh']",['célinesciamma'],['drama'],"['canal', 'artefrance', 'artefrancecinéma', 'holdupfilms', 'ciné', 'agencenationalepourlacohésionsocialeetlegalitédeschancesacse', 'régioniledefrance', 'fondsimagesdeladiversité', 'pyramidedistribution', 'centrenationaldelacinématographiecnc', 'filmsdistribution', 'liliesfilms', 'artecofinova']","['singing', 'girl', 'peerpressure']",2014
308453,The Bronze,"['melissarauch', 'garycole', 'haleylurichardson']",['bryanbuckley'],"['drama', 'comedy']",['duplassbrothersproductions'],"['gymnastics', 'smalltown', 'gymnast']",2016
254721,Kreuzweg,"['leavanacken', 'franziskaweisz', 'florianstetter']",['dietrichbrüggemann'],['drama'],"['zweitesdeutschesfernsehenzdf', 'arte', 'ufafiction']","['religion', 'religiousfundamentalism']",2014
318007,Skumringslandet,"['kimbodnia', 'ewenbremner', 'jørgenlanghelle']",['paulmagnuslundø'],"['mystery', 'crime', 'fantasy']","['motlys', 'vidvinkelfilm']","['serialkiller', 'medievaltimes']",2014
256108,Zwischen Welten,"['ronaldzehrfeld', 'mohsinahmady', 'saidabarmaki']",['feoaladag'],['drama'],"['arte', 'zweitesdeutschesfernsehenzdf', 'geißendörferfilmundfernsehproduktiongff', 'independentartistsfilmproduktion']",['womandirector'],2014
288708,Im Keller,"['alessaduchek', 'geraldduchek', 'ingeellinger']",['ulrichseidl'],['documentary'],"['coop', 'ulrichseidlfilmproduktiongmbh', 'mmkmedia']","['basement', 'weird']",2014
110390,En duva satt på en gren och funderade på tillvaron,"['holgerandersson', 'nissevestblom', 'viktorgyllenberg']",['royandersson'],"['drama', 'comedy']","['sverigestelevisionsvt', 'royanderssonfilmproduktionab', 'artefrancecinéma', 'svenskafilminstitutetsfi', 'fondseurimagesduconseildeleurope', 'zdfarte', 'centrenationalducinémaetdelimageaniméecnc', 'essentialfilmproduktiongmbh', 'filmundmedienstiftungnrw', 'sociétéparisiennedeproduction', '412film', 'norskfilmfond']",['anarchiccomedy'],2014
185341,[REC] 4: Apocalipsis,"['manuelavelasco', 'héctorcolomé', 'maríaalfonsarosso']",['jaumebalagueró'],"['thriller', 'horror']",['filmax'],"['religionandsupernatural', 'sequel', 'soldier']",2014
299796,Fotograf,"['tomaszkot', 'soniabohosiewicz', 'adamworonowicz']",['waldemarkrzystek'],['thriller'],['kosmosfilm'],['serialmurders'],2014
266030,Party Girl,"['angéliquelitzenburger', 'josephbour', 'mariotheis']","['marieamachoukeli', 'claireburger', 'samueltheis']",['drama'],['elzévirfilms'],['womandirector'],2014
302376,Wir sind jung. Wir sind stark.,"['devidstriesow', 'jonasnay', 'tranglehong']",['burhanqurbani'],['drama'],"['arte', 'zdfdaskleinefernsehspiel', 'cineplus', 'ufafiction', 'ufacinema']","['riot', 'immigrant', 'racism']",2014
289278,Min så kallade pappa,"['michaelnyqvist', 'veravitali', 'sverrirgudnason']",['ulfmalmros'],['drama'],['bobfilmswedenab'],"['familyrelationships', 'memoryloss', 'fatherdaughterrelationship']",2014
261814,Super Duper Alice Cooper,['alicecooper'],"['reginaldharkema', 'scotmcfadyen', 'samdunn']","['documentary', 'music']","['eaglerockentertainment', 'bangerfilms']",['rockmusic'],2014
209840,郊遊,"['leekangsheng', 'luyiching', 'chenshiangchyi']",['tsaimingliang'],['drama'],"['homegreenfilms', 'jbaproduction']","['poverty', 'homeless']",2014
273632,La petite reine,"['laurenceleboeuf', 'patricerobitaille', 'denisbouchard']",['alexisdurandbrault'],['drama'],"['téléfilmcanada', 'sociétédedéveloppementdesentreprisesculturellessodec', 'superécran', 'forumfilmsca']","['worldcup', 'doping', 'cycling']",2014
293450,Ækte vare,"['kianrosenberglarsson', 'alisivandi', 'lirimjusufi']",['fenarahmad'],['drama'],['beofilm'],"['rapper', 'music', 'foreignimmigrants']",2014
265226,Le meraviglie,"['mariaalexandralungu', 'albarohrwacher', 'samlouwyck']",['alicerohrwacher'],['drama'],"['raicinema', 'tempestafilms']","['sistersisterrelationship', 'teenagegirl', 'teenager']",2014
319999,Ciało,"['januszgajos', 'majaostaszewska', 'justynasuwala']",['małgorzataszumowska'],"['drama', 'comedy']","['nowherespzoo', 'argomediaspzoo']","['regret', 'therapist', 'anorexia']",2015
320004,Nadie quiere la noche,"['juliettebinoche', 'gabrielbyrne', 'rinkokikuchi']",['isabelcoixet'],['drama'],"['televisiónespañolatve', 'televisiódecatalunyatv3', 'noodlesproduction', 'canalespaña', 'institutodelacinematografíaydelasartesaudiovisualesicaa', 'mediapro', 'institutdelcinemacatalàicc', 'neoart', 'nadiequierelanocheaie', 'arianegaroesl', 'onemoremovie', 'mediaproduccion']","['inuit', 'survival', 'womandirector']",2015
320007,Victoria,"['laiacosta', 'fredericklau', 'franzrogowski']",['sebastianschipper'],"['drama', 'romance', 'thriller']","['wdr', 'arte', 'radicalmedia', 'monkeyboy']","['berlin', 'longtake', 'bulletwound']",2015
323431,Petting Zoo,"['devonkeller', 'deztinygonzales', 'jockosims']",['micahmagee'],['drama'],"['matchfactorythe', 'deutschefilmundfernsehakademieberlindffb', 'makrorama', 'haosfilm']","['poverty', 'teenagepregnancy', 'womandirector']",2015
265228,Timbuktu,"['ibrahimahmed', 'touloukiki', 'laylawaletmohamed']",['abderrahmanesissako'],['drama'],"['lepacte', 'canal', 'artefrancecinéma', 'lesfilmsduworso', 'ciné', 'orangestudios', 'centrenationalducinémaetdelimageaniméecnc', 'tv5monde', 'indéfilms2', 'archesfilms', 'dunevision']","['civilwar', 'religiousconflict', 'religiousdifferences']",2014
315049,Viikossa aikuiseksi,"['jarkkoniemi', 'iinakuustonen', 'minttumustakallio']",['johannavuoksenmaa'],['comedy'],['nordiskfilm'],['womandirector'],2015
248933,Das finstere Tal,"['samriley', 'paulabeer', 'tobiasmoretti']",['andreasprochaska'],"['western', 'drama']","['allegrofilm', 'xfilmecreativepool']",['revenge'],2014
254258,As Dreamers Do,"['travistritt', 'olanrogers', 'ryandunlap']",['logansekulow'],"['drama', 'family']",['visionfilms'],"['mickeymouse', 'biography', 'missouri']",2014
303457,Chaar Sahibzaade,['ompuri'],['harrybaweja'],"['action', 'adventure', 'animation']","['erosinternational', 'bawejamovies']","['sikh', 'freedomofspeech', 'animation']",2014
295914,Kurmanjan Datka. Queen of the Mountains,"['elinaabaikyzy', 'azizmuradillayev', 'nasiramambetov']",['sadyksherniyaz'],"['drama', 'action']","['kirghizfilm', 'aityshfilm']",['biography'],2014
259395,Tom Segura: Completely Normal,['tomsegura'],['jaychapman'],['comedy'],['newwaveentertainment'],['standupcomedy'],2014
288313,Perez.,"['lucazingaretti', 'marcodamore', 'simonatabasco']",['edoardodeangelis'],['drama'],"['ogroove', 'trampltd']","['naples', 'lawyer', 'filmnoir']",2014
285176,Mot Naturen,"['trondpeterstamsomunch', 'olegiæver', 'martemagnusdottersolem']",['olegiæver'],"['comedy', 'drama']",['merfilm'],"['mountain', 'midlifecrisis', 'humanvsnature']",2014
229304,한공주,"['chunwoohee', 'junginsun', 'kimsoyoung']",['leesujin'],['drama'],['villleefilm'],"['highschool', 'school', 'teenagerape']",2015
309302,狼图腾,"['williamfeng', 'shawndou', 'ankhnyamragchaa']",['jeanjacquesannaud'],"['adventure', 'drama']","['edkofilms', 'loullproductions']","['wolf', 'animal', 'epicbattle']",2015
298040,Bogowie,"['tomaszkot', 'piotrgłowacki', 'szymonpiotrwarszawski']",['łukaszpalkowski'],['drama'],['nextfilm'],['biography'],2014
197950,La French,"['jeandujardin', 'gilleslellouche', 'célinesallette']",['cédricjimenez'],"['action', 'crime', 'thriller']","['gaumont', 'scopepictures', 'légendefilms']","['marseille', 'judge', 'drugtrade']",2014
287233,Tom and Jerry: The Lost Dragon,"['kellystables', 'vickilewis', 'jimcummings']","['tonycervone', 'spikebrandt']","['animation', 'comedy', 'family']",['warnerbrosanimation'],['giantegg'],2014
288312,El escarabajo de oro,"['rafaelspregelburd', 'walterjakob', 'lucianaacuña']","['alejomoguillansky', 'fiastinasandlund']","['comedy', 'drama']","['svenskafilminstitutetsfi', 'elpamperocine', 'cphdox', 'milkwood']","['womandirector', 'ancient']",2014
265712,STAND BY ME ドラえもん,"['wasabimizuta', 'yumikakazu', 'tomokazuseki']","['takashiyamazaki', 'ryūichiyagi']","['fantasy', 'animation', 'family']",['toho'],['basedonmanga'],2014
291362,Road Hard,"['adamcarolla', 'dianefarr', 'larrymiller']","['adamcarolla', 'kevinhench']",['comedy'],['sontalia'],"['roadtrip', 'standupcomedy', 'romanticcomedy']",2015
260030,Mamula,"['franconero', 'kristinaklebe', 'natalieburn']",['milantodorović'],"['horror', 'fantasy']","['mediaplus', 'viktorijafilm', 'jerrycateringservice', 'talkingwolfproductions', 'digitalkraft']","['mermaid', 'travel', 'turist']",2014
263281,Avis de mistral,"['jeanreno', 'annagaliena', 'chloéjouannet']",['rosebosch'],"['comedy', 'drama']","['gaumont', 'france2cinéma', 'légendefilms']","['france', 'provence', 'grandparents']",2014
327225,Crazy Beautiful You,"['kathrynbernardo', 'danielpadilla', 'lornatolentino']",['maeczarinacruz'],"['drama', 'romance']","['abscbnfilmproductions', 'starcinemaproductions']","['philippines', 'womandirector', 'pinoy']",2015
253283,Take Care,"['lesliebibb', 'thomassadoski', 'bettygilpin']",['liztuccillo'],"['comedy', 'drama', 'romance']",['entertainmentone'],"['romance', 'cancer', 'comedy']",2014
295058,Drevo,"['katarinastegnar', 'jernejkogovšek', 'lukasmatijarosasuršič']",['sonjaprosenc'],['drama'],"['staragara', 'rtvslovenija', 'monoo']","['tree', 'womandirector']",2014
300364,Pot v raj,"['klemenjanežič', 'ajdasmrekar', 'igoržužek']",['blažzavršnik'],"['romance', 'comedy', 'drama']",['seversever'],"['sailing', 'malefemalerelationship']",2014
328233,India's Daughter,"['ashadevi', 'badrisingh', 'satendra']",['lesleeudwin'],['documentary'],"['assassinfilms', 'bbcstoryville', 'tathagatfilms']","['rape', 'protest', 'india']",2015
322378,Filip & Fredrik presenterar Trevligt folk,"['filiphammar', 'fredrikwikingsson']","['karinafklintberg', 'andershelgeson']",['documentary'],"['mexikomedia', 'thelmalouiseproduktionab']","['somalia', 'sport', 'xenophobia']",2015
272634,Cirkeln,"['josefinasplund', 'helenaengström', 'mirandafrydman']",['levanakin'],"['drama', 'fantasy', 'mystery']",['rmvfilm'],"['witch', 'smalltown', 'bully']",2015
253307,The Infinite Man,"['joshmcconville', 'hannahmarshall', 'alexdimitriades']",['hughsullivan'],"['sciencefiction', 'comedy']","['bonsaifilms', 'hedoneproductions']",['timetravel'],2014
271724,Hippocrate,"['vincentlacoste', 'redakateb', 'jacquesgamblin']",['thomaslilti'],['drama'],"['francetélévision', '31juinfilms', 'france2cinéma']","['medicine', 'drama', 'dramedy']",2014
245703,Midnight Special,"['michaelshannon', 'jaedenlieberher', 'joeledgerton']",['jeffnichols'],"['adventure', 'drama', 'sciencefiction']","['warnerbros', 'falirohouseproductions', 'tristatepictures']","['fathersonrelationship', 'helicopter', 'fbi']",2016
314389,Baby,"['akshaykumar', 'dannydenzongpa', 'anupamkher']",['neerajpandey'],"['action', 'crime', 'mystery']","['tseries', 'capeofgoodfilms', 'fridayfilmworks', 'crouchingtigermotionpictures']","['terrorist', 'eliteunit', 'espionage']",2015
244063,Jongens,"['gijsblom', 'kozandvliet', 'jonassmulders']",['mischakamp'],['drama'],"['pupkinfilm', 'ntr']","['gayrelationship', 'athlete', 'womandirector']",2014
227975,Praia do Futuro,"['wagnermoura', 'clemensschick', 'jesuítabarbosa']",['karimaïnouz'],['drama'],"['coraçãodaselva', 'hanklevinefilm', 'detailfilm', 'watchmenproductions']","['germany', 'gay', 'portugal']",2014
298751,Growing Up and Other Lies,"['adambrody', 'wyattcenac', 'joshlawson']","['darrengrodsky', 'dannyjacobs']",['comedy'],"['embarkproductions', 'goldappleentertainment']",['manhattannewyorkcity'],2014
254578,Phoenix,"['ninahoss', 'ronaldzehrfeld', 'ninakunzendorf']",['christianpetzold'],['drama'],"['schrammfilmkoernerweber', 'arte', 'tempus', 'westdeutscherrundfunkwdr', 'bayerischerrundfunkbr']","['basedonnovel', 'auschwitz', 'survivor']",2014
254200,En chance til,"['nikolajcosterwaldau', 'ulrichthomsen', 'nikolajliekaas']",['susannebier'],"['thriller', 'drama']","['zentropaentertainments', 'detdanskefilminstitut']","['police', 'domesticviolence', 'familytragedy']",2014
285213,해적: 바다로 간 산적,"['kimnamgil', 'sonyejin', 'ohdalsu']",['leeseokhoon'],"['action', 'history', 'adventure']",['lotteentertainment'],['koreanmovie'],2014
286971,Innocence,"['sophiecurtis', 'kellyreilly', 'grahamphillips']",['hilarybrougher'],"['thriller', 'mystery', 'adventure']","['killerfilms', 'bigindiepictures', 'scionfilms']","['highschool', 'blood', 'caraccident']",2014
290864,一個人的武林,"['donnieyen', 'charlieyeung', 'wangbaoqiang']",['teddychan'],"['crime', 'action', 'thriller']","['emperormotionpictures', 'heartsoulproduction', 'beijingsilvermoonproductions']","['martialarts', 'kungfu', 'serialkiller']",2014
221732,るろうに剣心　伝説の最期編,"['takerusatoh', 'emitakei', 'munetakaaoki']",['keishiohtomo'],"['action', 'adventure', 'drama']","['warnerbros', 'amuse']","['samurai', 'basedonmanga', 'samuraisword']",2014
221731,るろうに剣心 京都大火編,"['takerusatoh', 'yuaoi', 'tatsuyafujiwara']",['keishiohtomo'],"['action', 'adventure', 'drama']","['warnerbros', 'amuse']","['basedonmanga', 'samuraiera', 'meijiperiod']",2014
294993,黄飞鸿之英雄有梦,"['eddiepeng', 'angelababy', 'sammohung']",['roychowhinyeung'],"['action', 'drama']","['edkofilms', 'edkofilm', 'universalpicturesinternationalproductionupip', 'irresistiblefilms']","['martialarts', 'kungfu', 'wushu']",2014
294991,大茶飯,"['anthonywong', 'wongyaunam', 'charlenechoi']",['leebiucheung'],"['thriller', 'crime', 'drama']",['sundreammotionpictures'],['triad'],2014
267457,That Burning Feeling,"['johncho', 'emilyhampshire', 'tylerlabine']",['jasonjames'],"['drama', 'comedy']","['resonancefilmvideo', 'sheepnoirfilmsinc', 'productivitymedia']","['onenightstand', 'confirmedbachelor', 'sexuallytransmitteddisease']",2014
274815,太秦 ライム ライト,"['seizôfukumoto', 'chihiroyamamoto', 'masashigoda']",['kenochiai'],"['foreign', 'drama', 'action']",['elevenarts'],"['samurai', 'katana', 'katanasword']",2014
276906,Apartment Troubles,"['jessweixler', 'jenniferprediger', 'meganmullally']","['jessweixler', 'jenniferprediger']","['drama', 'comedy']",['starstreamentertainment'],['womandirector'],2014
296029,Matt Shepard Is a Friend of Mine,['michelejosue'],['michelejosue'],"['history', 'documentary']",['runrabbitrunmedia'],"['fathersonrelationship', 'sexualidentity', 'depression']",2014
283703,Белые ночи почтальона Алексея Тряпицына,"['timurbondarenko', 'irinaermolova', 'alekseytryapitsyn']",['andreikonchalovsky'],['drama'],['productioncenterofandreikonchalovsky'],"['drama', 'neorealism', 'russiancinema']",2014
320996,Iliza Shlesinger: Freezing Hot,['ilizashlesinger'],[],['comedy'],['newwaveentertainment'],"['standupcomedy', 'aftercreditsstinger', 'duringcreditsstinger']",2015
