id,popularity,original_title,cast,director,genres,production_companies,vote_average,keywords
11586,0.375967,"[2796, 73, 12136]","[3588, 1603, 4505]",[1884],"[5, 4, 11]",[15],4.6,"[576, 27178, 11241]"
7227,0.373131,[407],"[838, 8669, 8670]",[6428],"[3, 6, 1]",[14],5.7,"[4031, 617, 253]"
11834,0.346062,[12137],"[16301, 8671, 16302]",[716],"[11, 2]","[23796, 23797]",5.8,"[53, 130, 207]"
985,0.331417,[12138],"[8672, 16303, 16304]",[1462],"[9, 11, 5]","[23798, 23799]",7.1,"[107, 189, 1960]"
21948,0.320214,"[12139, 3385]","[16305, 256, 16306]",[3779],"[3, 8, 1]",[557],6.3,"[621, 1961, 55]"
26842,0.318679,[7556],"[1129, 8673, 4506]",[21445],"[6, 1, 3]",[23800],7.2,"[2305, 1495, 1695]"
1362,0.31235799999999997,[3362],"[16307, 5959, 16308]","[2579, 2580]","[6, 13, 10]",[1921],5.8,"[784, 1950, 3284]"
4199,0.30428499999999997,"[42, 626, 264]","[2125, 3589, 5960]",[1650],"[23, 6]",[3906],5.9,"[1699, 1528, 4018]"
50374,0.28016599999999997,"[137, 1743]","[2126, 1020, 8674]",[1463],"[3, 6, 1]",[16],6.1,"[27179, 27180]"
47474,0.062898,"[12140, 12141]","[1604, 8675, 16309]",[21446],"[1, 12]","[10548, 1922, 2634]",5.3,"[1064, 45, 1555]"
47914,0.24162899999999998,"[342, 4203]","[1424, 2127, 16310]",[1885],[43],[665],5.6,"[18, 3258, 3285]"
12707,0.22879699999999997,"[12142, 574, 2021]","[1130, 1396, 16311]",[4804],"[1, 6, 5]",[2242],5.0,"[1236, 2021, 27181]"
38985,0.219941,[4204],"[1819, 16312, 16313]",[1294],"[3, 4, 6]","[16, 14, 23801]",7.4,"[4224, 4032, 27182]"
72277,0.19154100000000002,"[101, 5427]","[2125, 16314, 8676]",[1295],"[1, 4, 12]",[10549],5.8,"[130, 225, 1700]"
24032,0.078067,"[4150, 976]","[16315, 8677, 2957]",[1823],"[11, 2]",[15],5.6,[976]
41662,0.288587,[383],"[2961, 1605, 16316]",[944],[1],[136],6.1,"[24, 27183, 27184]"
30315,0.164123,"[982, 7557]","[1259, 16317, 8678]",[21447],"[5, 9]",[23802],5.7,"[105, 100, 2871]"
24655,0.16331500000000002,[1213],"[2962, 16318, 5961]",[6485],"[5, 12]",[14],6.2,"[100, 165, 51]"
16220,0.17565699999999898,[5428],"[16319, 16320, 16321]",[2581],"[13, 11, 9]",[76],6.0,"[784, 115, 956]"
10670,0.15041,[12143],"[4507, 2963, 3590]",[21448],"[3, 4]",[14],6.0,"[235, 186, 158]"
12262,0.137351,"[1087, 728]","[16322, 16323, 16324]",[661],[5],[23803],6.0,"[59, 963, 2289]"
18775,0.24469000000000002,"[736, 4205]","[1425, 8679, 8680]",[9865],"[5, 9]",[29],5.2,"[246, 1331, 59]"
11598,0.125508999999999,"[7558, 7559, 111]","[16325, 16326, 16327]",[763],[2],[23804],6.2,"[861, 2698, 1194]"
26517,0.11371400000000001,[7560],"[16328, 16329, 16330]",[1296],[5],[6801],6.3,"[49, 44, 200]"
20416,0.112001,[880],"[2126, 1815, 413]",[3103],"[12, 4, 6]","[1923, 6802]",5.7,"[1506, 467, 32]"
42218,0.108321,"[2001, 7561]","[8681, 16331, 16332]",[9866],"[5, 9]",[10550],4.6,"[516, 189, 11242]"
64976,0.046957,"[139, 12144]","[3591, 1131, 8682]",[9867],"[9, 5, 4]","[6803, 23805, 10551]",5.5,"[1244, 637, 470]"
18196,0.097126,[5429],"[2964, 16333, 2486]",[3104],"[5, 1, 12]",[14],6.3,"[2306, 381, 27185]"
14741,0.140163,"[7562, 144]","[697, 4504, 16334]",[1651],"[2, 7]","[1479, 29]",6.5,[7132]
33665,0.080226,"[12145, 83]","[1820, 1606, 4508]",[1606],[1],[10552],6.2,"[112, 1186, 24]"
29437,0.121361,[12146],"[16335, 16336, 8683]",[658],"[5, 9]","[1674, 10553, 23806]",6.1,"[66, 49, 11243]"
26680,0.071172,"[5430, 12147]","[759, 8684, 4509]",[9868],[5],[23807],4.9,"[346, 129, 11244]"
19995,9.432768,[12148],"[1262, 833, 420]",[1286],"[3, 6, 11]","[395, 19, 133]",7.1,"[2699, 145, 5188]"
16869,6.098027,"[12149, 12150]","[275, 2091, 2073]",[1289],"[1, 3, 4]","[14, 1924, 23808]",7.7,"[65, 7133, 2419]"
12437,5.806897,"[1088, 682, 12151]","[922, 1118, 3592]",[21449],"[11, 3, 6]","[162, 168, 23809]",6.2,"[36, 1088, 1962]"
767,5.076472,"[803, 1363, 12152]","[1113, 1272, 1007]",[4805],"[6, 11, 10]","[15, 858]",7.3,"[79, 63, 5604]"
13475,3.82957,"[260, 1364]","[1252, 4412, 1602]",[2955],"[9, 3, 6]","[16, 163, 2216]",7.3,"[961, 3978, 4033]"
534,3.7896330000000003,"[3337, 5431]","[361, 1262, 1123]",[3091],"[1, 3, 4]","[21, 23810, 2617]",5.8,"[195, 246, 408]"
17654,3.7449559999999997,[12153],"[2883, 16337, 16338]",[6396],"[3, 4, 9]","[949, 35, 10554]",7.1,"[3286, 354, 963]"
10528,3.4315589999999996,"[2797, 2745]","[300, 445, 691]",[2172],"[6, 1, 3]","[61, 194, 15]",6.9,"[50, 5189, 1507]"
19913,3.244139,"[210, 494]","[693, 828, 921]",[6444],"[2, 1, 7]","[104, 23811, 1480]",7.3,"[401, 22, 108]"
8355,3.1549139999999998,"[575, 1345, 1077]","[4510, 585, 2487]",[3089],"[13, 2, 10]","[1665, 1473]",6.4,"[7134, 1716, 7135]"
18785,3.15306,[4206],"[749, 2886, 1124]",[2189],[2],"[233, 3907, 15]",7.1,"[1332, 1732, 7136]"
13183,3.038063,[12154],"[1402, 2477, 1110]",[3780],"[3, 12, 9]","[16, 46, 1925]",6.8,"[46, 457, 786]"
13448,2.8415619999999997,"[1365, 4197]","[151, 213, 16339]",[452],"[4, 12]","[21, 121, 6777]",6.3,"[1231, 1214, 18]"
10198,2.463982,"[491, 7563]","[16340, 8685, 1821]","[3105, 3781]","[7, 10, 13]","[27, 484]",6.5,"[18, 1700, 313]"
22881,2.367474,"[2371, 2798]","[331, 16341, 1132]",[4806],[1],"[424, 23812, 23813]",7.1,"[247, 572, 1090]"
19908,2.041804,[12155],"[826, 369, 1397]",[6486],"[2, 5]",[21],7.1,"[620, 157, 234]"
18239,1.971027,"[2372, 2799, 238]","[505, 1008, 2079]",[3782],"[6, 11, 1]","[113, 3199, 3901]",5.6,"[251, 2419, 49]"
10184,1.926432,[12156],"[444, 542, 274]",[2178],"[2, 7, 1]","[26, 6797, 23814]",6.0,"[1951, 7137, 68]"
14869,1.906998,"[3386, 1218, 682]","[183, 690, 1592]",[2582],"[6, 3, 4]","[16, 163, 856]",5.7,"[186, 60, 173]"
18240,1.895894,[7564],"[331, 387, 1595]",[3754],"[2, 7, 1]","[34, 1906, 23815]",6.7,"[5190, 11245, 11246]"
15159,1.874759,"[983, 1747]","[271, 2128, 2129]",[3783],"[2, 12]","[21, 1055, 29]",5.5,"[5575, 11247, 7138]"
20943,1.860267,"[5432, 1520]","[1009, 477, 8602]",[3106],"[2, 7]","[162, 89]",6.3,"[397, 7, 11248]"
22794,1.849649,"[5433, 2373, 5434]","[1568, 652, 651]","[4784, 4785]","[13, 2, 10]","[21, 1170]",6.4,"[5708, 1548, 2861]"
10315,1.826169,"[2748, 339, 1748]","[282, 202, 1816]",[2182],"[6, 13, 2]","[19, 56, 1664]",7.5,"[1748, 1740, 3287]"
14836,1.75384,[12157],"[589, 8686, 8687]",[4807],"[13, 10]","[277, 6757]",7.1,"[130, 971, 11249]"
18360,1.752134,"[83, 974, 681]","[241, 753, 350]",[1458],"[6, 11, 3]","[19, 664, 133]",5.9,"[974, 11250, 68]"
17979,1.7148869999999898,"[84, 2747]","[364, 367, 16342]",[768],"[13, 1]","[1449, 3858]",6.6,"[48, 18, 4034]"
24122,1.708605,[7565],"[760, 4511, 5962]",[6487],"[2, 7]",[10555],5.7,"[33, 739, 5169]"
7980,1.6738790000000001,"[5435, 5436]","[537, 301, 191]",[1156],"[11, 1]","[949, 58, 10554]",6.6,"[59, 169, 2059]"
14560,1.6417389999999898,"[5319, 7377, 7378]","[2082, 8688, 5963]",[2583],"[3, 6, 2]","[21, 257, 89]",5.4,"[3980, 68]"
28178,1.575231,"[12158, 684, 1221]","[285, 1564, 2102]",[1158],"[1, 10]","[6804, 2642, 23816]",7.7,"[1061, 1494, 1505]"
22803,1.542135,"[1226, 12159, 4207]","[703, 477, 2488]",[2171],"[1, 8, 4]","[10555, 10556, 10557]",7.2,"[742, 5191, 2307]"
22825,1.5352780000000001,[7566],"[286, 506, 1426]",[6488],"[4, 9]","[1043, 6805, 15]",5.3,"[239, 2857, 2417]"
15092,1.487114,"[7567, 402, 12160]","[347, 1607, 5964]","[3756, 4808]","[3, 4, 8]","[162, 96, 3873]",5.9,"[32, 67, 2700]"
19898,1.453639,[12161],"[1576, 183, 1593]",[6489],"[3, 5, 12]","[1174, 1675]",6.2,"[963, 70, 1313]"
25475,1.416811,"[2772, 3365, 296]","[1393, 8689, 16343]",[9869],"[13, 10, 6]","[776, 484, 3908]",6.5,"[85, 4028, 27186]"
16871,1.398364,"[12162, 381]","[4512, 825, 16344]",[1160],"[5, 4]","[14, 945, 952]",6.1,"[4029, 2847, 385]"
37707,1.358965,[12163],"[705, 1608, 16345]",[4809],"[4, 9]","[606, 604, 6806]",5.3,"[2678, 3994, 27187]"
13811,1.357091,[12164],"[116, 909, 8690]",[4810],"[3, 6, 1]","[113, 10558, 1167]",5.7,"[3288, 4302, 51]"
17431,1.3282180000000001,[251],"[641, 448, 5965]",[9870],"[9, 1]","[23817, 23818, 10559]",7.4,"[251, 246, 896]"
19585,1.324927,[12165],"[641, 1427, 5966]",[21450],"[11, 3, 6]","[27, 425, 23819]",5.1,"[27188, 68]"
19824,1.311696,"[1517, 7568, 7569]","[4513, 8691, 16346]",[21451],[2],"[2243, 10560]",5.0,"[32, 131, 47]"
18487,1.30199,"[2360, 7570]","[203, 175, 2965]",[848],"[4, 1, 8]","[21, 1167, 216]",6.1,"[173, 11227, 558]"
20048,1.290519,"[3387, 12166]","[2449, 2130, 3561]",[4811],"[2, 7]","[425, 34]",6.0,"[33, 18, 2043]"
12556,1.285167,"[2022, 7571, 2374]","[392, 1010, 270]",[2184],"[11, 2, 7]","[26, 10561, 1747]",5.5,"[7103, 41, 261]"
18501,1.267182,[12167],"[477, 5839, 1411]","[3756, 4808]","[3, 4, 9]","[162, 96]",5.6,"[70, 2292, 11197]"
19543,1.264202,"[2800, 7572, 200]","[3527, 8692, 5967]",[6490],"[3, 5, 9]","[3870, 951]",3.6,"[239, 2800, 7139]"
31011,1.26001,"[339, 12168]","[2131, 1822, 8693]",[21452],"[9, 1, 7]","[10562, 10563]",7.8,[2701]
19899,1.232312,"[12169, 7573]","[587, 1402, 750]",[9438],"[2, 7]","[14, 10564, 3200]",5.3,"[94, 866, 27189]"
7445,1.223786,[1749],"[1114, 535, 507]",[2584],"[1, 4, 25]","[96, 89, 23820]",6.7,"[62, 7140, 4035]"
20766,1.2186569999999999,[461],"[754, 3520, 359]",[6491],"[6, 1]","[777, 87, 2635]",6.7,"[234, 70, 5192]"
15512,1.19445499999999,"[1738, 520, 2375]","[638, 411, 2489]","[4758, 6492]","[13, 10, 6]",[218],6.0,"[123, 5193, 68]"
24469,1.159118,"[1227, 2801]","[16347, 748, 8694]",[9871],[1],"[75, 10565, 3909]",6.6,"[154, 466, 112]"
24803,1.14937,"[7501, 4195]","[202, 753, 1587]",[2585],"[7, 1]","[21, 205, 23821]",6.5,"[2702, 309, 27190]"
28211,1.145724,[12170],"[190, 229, 1111]",[3088],"[1, 4, 12]","[69, 6807, 23822]",5.9,"[5181, 1092, 27191]"
11322,1.138277,"[7574, 5366]","[361, 161, 1428]",[1456],"[23, 8, 1]","[14, 1661, 1910]",6.5,"[2419, 7141, 11251]"
25472,1.124263,"[5379, 1734]","[5968, 16348, 1823]",[6493],"[10, 13]",[218],6.3,[48]
19994,1.104112,"[12171, 1538]","[3547, 1111, 8695]",[4771],"[2, 5]","[133, 2643]",5.2,"[27192, 54, 11252]"
21208,1.0990030000000002,[2023],"[1125, 1115, 5969]",[3070],"[5, 4, 12]","[604, 23823, 3185]",6.5,"[4036, 2703, 2023]"
23706,1.085541,[3342],"[331, 2444, 749]",[9872],[2],"[133, 134, 3910]",4.6,"[2684, 5134, 290]"
19912,1.083957,"[570, 3388]","[16349, 8649, 8696]",[3107],"[5, 12]","[26, 10566, 10567]",5.5,"[612, 378, 1528]"
23398,1.080415,"[4130, 4131, 12172]","[4514, 2107, 1250]",[2168],"[2, 10, 13]","[56, 134, 23824]",5.3,"[7053, 5125, 722]"
36419,1.075405,[808],"[229, 825, 835]",[21453],"[1, 5, 12]","[10568, 23825, 10569]",5.2,"[967, 225, 892]"
10521,1.074072,"[809, 1208]","[639, 650, 3517]",[4812],[2],"[133, 56, 134]",5.8,"[809, 85, 2061]"
25793,1.065548,[12173],"[16350, 8458, 2132]",[4813],[1],[23826],6.8,"[1183, 27193, 878]"
16995,1.04373799999999,"[1539, 1750]","[391, 304, 691]",[2183],[3],"[14, 69, 23827]",6.6,"[71, 252, 50]"
12572,1.037708,"[238, 1224, 41]","[507, 920, 1579]","[507, 21454, 2586]","[1, 2, 7]",[6808],5.6,"[33, 7142, 28]"
16538,1.022125,"[41, 42]","[534, 8697, 1586]",[9873],[2],"[58, 3201, 1676]",6.4,"[886, 2691, 68]"
11323,1.01800499999999,[7575],"[228, 2966, 8698]",[483],"[2, 8, 1]","[1926, 1911, 15]",6.0,"[7143, 1368, 27194]"
13836,1.0147059999999999,"[2024, 79, 465]","[580, 2916, 16351]",[4765],"[6, 10, 11]","[27, 4988]",5.4,"[465, 961, 5194]"
28355,0.9992989999999999,[4208],"[708, 4515, 3551]",[6489],"[5, 12, 4]","[953, 555, 4989]",6.0,"[426, 50, 5195]"
18947,0.967776,"[633, 12174]","[5930, 547, 2467]",[6494],"[1, 2]","[14, 69, 206]",7.1,"[3259, 39, 341]"
23823,0.9675520000000001,"[2782, 2783, 2002]","[16352, 16353, 16354]",[6473],"[5, 4]","[2630, 113, 3202]",4.7,[2856]
19901,0.966959,[12175],"[318, 593, 334]","[6448, 6449]","[11, 5, 3]","[96, 6809, 4990]",5.9,"[32, 2870, 358]"
24420,0.965516,"[140, 12176, 1089]","[1420, 691, 16355]",[3739],"[1, 7, 11]","[26, 1300, 2635]",6.5,"[179, 22, 18]"
13532,0.9555600000000001,[12177],"[5970, 16356, 2967]",[9715],"[6, 2]","[184, 23828]",6.1,"[3406, 561, 11150]"
17609,0.9537049999999999,[3389],"[334, 3593, 16357]",[3784],"[1, 5, 4]","[2244, 4991, 3911]",6.2,"[22, 5164, 66]"
49391,0.9480639999999999,"[140, 140]","[1253, 3594, 1810]",[21455],"[6, 11, 1]","[2623, 23829]",5.0,"[222, 11253]"
25643,0.908112,"[41, 5437]","[509, 444, 2914]",[21456],"[1, 7]","[14, 3200, 23830]",5.5,"[105, 4027, 678]"
13455,0.9074479999999999,[12178],"[589, 1824, 648]",[3075],[3],"[1918, 4992, 113]",5.8,"[27195, 2292, 27196]"
26390,0.905416,"[12179, 12180]","[285, 839, 318]",[1642],"[8, 1, 4]","[371, 10570, 23831]",6.1,"[90, 32, 742]"
22804,0.9017299999999999,"[1351, 4209]","[2481, 2968, 5971]",[4775],"[5, 12]","[96, 1478]",5.9,[290]
18320,0.8942680000000001,"[793, 12181]","[582, 1594, 1127]",[6452],"[1, 23, 7]",[1677],6.9,"[11254, 38, 4018]"
12573,0.884343,"[7576, 42]","[16358, 8367, 8699]","[3108, 849]","[2, 1]","[3912, 69, 89]",6.4,"[436, 614, 27197]"
12403,0.883984,"[565, 5438]","[640, 1825, 1021]",[3785],"[4, 12, 6]","[217, 89, 3339]",6.1,"[1108, 1534, 11255]"
19918,0.882568,[12182],"[931, 1429, 8700]",[4793],[2],"[4993, 10571, 23832]",5.3,"[22, 806, 2413]"
22787,0.850476,[12183],"[441, 2490, 1430]",[3786],"[3, 8, 12]","[69, 604, 3185]",5.2,"[253, 279, 4355]"
14254,0.84809,[12184],"[2077, 5972, 2133]","[21457, 21458]","[1, 5, 4]","[58, 6810, 394]",6.0,"[148, 7144, 27198]"
17740,0.84445,"[7577, 250]","[644, 2438, 348]",[21459],[1],"[23833, 23834, 23835]",6.4,"[1507, 817, 66]"
8952,0.8342,"[41, 12185, 12186]","[367, 213, 1588]","[6402, 6403]","[2, 1, 7]",[1173],6.3,"[496, 100, 862]"
34647,0.8305969999999989,"[4210, 7578]","[16359, 5871, 16360]",[9727],"[11, 1]","[2245, 372]",7.1,"[67, 787, 959]"
34653,0.8285319999999989,"[2025, 42]","[410, 190, 2080]",[21460],"[1, 7]","[2226, 2638, 23836]",7.3,"[92, 18, 11256]"
17134,0.826039,[5347],"[4516, 16361, 16362]",[770],"[3, 6, 1]","[2644, 2643, 3202]",5.9,"[95, 2768, 7071]"
15809,0.817983,"[732, 430, 7579]","[16363, 8381, 16364]",[21461],"[3, 1, 4]",[2612],5.2,"[5196, 47, 269]"
20453,0.816681,[12187],"[8701, 8702, 16365]",[21462],"[1, 2, 7]",[23837],7.8,"[45, 428, 131]"
8373,0.8133229999999989,"[2765, 55, 4211]","[920, 3547, 1408]",[1459],"[9, 3, 6]","[16, 58, 103]",6.0,"[1106, 1083, 1739]"
10313,0.811236,"[199, 12188, 12189]","[282, 213, 230]",[9501],"[2, 25]","[75, 23838]",5.8,"[621, 27199, 7119]"
19265,0.8048569999999989,"[12190, 12191]","[16366, 695, 4517]",[80],"[2, 7]","[1175, 372, 3203]",6.7,"[1333, 1095, 868]"
22832,0.7967609999999989,"[405, 115]","[1100, 4518, 8703]",[3747],"[3, 8, 4]","[393, 4917, 233]",6.1,"[252, 115, 11257]"
23367,0.790326,[12192],"[1826, 8704, 16367]",[9874],"[2, 1, 10]","[113, 10572, 601]",5.5,"[1189, 39, 27200]"
16523,0.7863899999999989,"[307, 802]","[8705, 706, 5973]",[4494],"[10, 11]","[61, 233, 1927]",6.3,"[5174, 4028, 11258]"
22897,0.786159,[12193],"[202, 303, 271]",[3071],"[2, 7]","[14, 205, 4919]",6.2,"[1941, 27201, 28]"
28891,0.778435,[12194],"[1563, 4496, 5974]",[21463],"[8, 1, 4]",[23839],5.8,"[71, 358, 60]"
16258,0.776493,"[2376, 2752, 5439]","[3595, 8706, 16368]",[9853],"[9, 4, 1]","[2246, 1915, 1045]",5.0,"[102, 11259, 792]"
19840,0.7672640000000001,"[41, 12195, 12196]","[2491, 16369, 8707]",[1036],"[2, 7]","[395, 664, 2643]",4.9,"[434, 1096, 1941]"
22327,0.7671439999999989,"[2007, 12197]","[2969, 1124, 825]",[4791],"[1, 2, 7]",[87],5.8,"[18, 671, 68]"
18162,0.760048,"[521, 296]","[365, 1808, 2970]",[3787],"[6, 2, 9]","[14, 778, 89]",5.4,"[1067, 460, 27202]"
22954,0.7563850000000001,[12198],"[174, 228, 5975]",[74],"[1, 23]","[163, 220, 2636]",6.9,"[4037, 2308, 7145]"
16866,0.748763,[730],"[580, 926, 644]","[21464, 21465, 21466]","[9, 13, 10]","[35, 23840, 3913]",5.7,"[4038, 1067, 1313]"
18781,0.729008,"[984, 7580]","[1022, 4465, 5976]",[21467],"[4, 5]","[96, 1471, 23841]",6.1,"[11260, 787, 291]"
26123,0.725903,"[118, 2802, 1744]","[1609, 4519, 16370]",[4814],[2],"[14, 3914]",5.1,"[54, 156, 11261]"
17445,0.725654,"[732, 5440, 382]","[5894, 8708, 1133]",[1886],"[13, 9, 3]","[46, 185]",6.2,"[46, 160, 723]"
24056,0.720352,[3390],"[1122, 1121, 4477]",[9701],"[5, 3, 4]","[23842, 23843, 23844]",5.7,"[128, 82, 115]"
17610,0.717595,"[630, 150]","[581, 2969, 1011]",[1292],"[2, 6]","[21, 23845, 1056]",4.5,"[3422, 1962, 4039]"
39800,0.713022,"[127, 4212]","[2971, 3596, 8709]",[6495],"[2, 1]",[4994],5.1,"[614, 24]"
38448,0.710966,[12199],"[316, 8710, 8711]",[1040],"[1, 7]","[3884, 1168, 6811]",6.2,"[112, 2399, 27203]"
36970,0.6964130000000001,[3391],"[283, 8712, 16371]","[8712, 21468]","[20, 10]","[23846, 124, 6812]",7.4,"[467, 196, 1227]"
14435,0.694443,"[2026, 3392]","[5977, 2972, 4520]",[3109],"[12, 5]",[96],5.3,"[119, 5197, 5184]"
105077,0.690602,"[7581, 7582, 1528]","[2134, 4521, 8713]",[2134],"[9, 3, 6]","[10573, 10574]",6.4,"[2704, 27204, 27205]"
62320,0.688361,[208],"[592, 8714, 8715]",[8714],[20],"[1173, 10575, 10542]",7.8,"[5185, 403, 4040]"
22949,0.6642,"[1086, 684]","[167, 175, 1431]",[3751],"[2, 10]","[27, 2243]",5.2,"[1061, 729, 1334]"
26428,0.661609,[12200],"[537, 5822, 2433]",[6414],"[6, 1, 23]","[10359, 4995, 23847]",6.6,"[869, 1689, 1106]"
24238,0.654405,"[2377, 1513]","[642, 547, 1420]",[9875],"[13, 2, 1]",[10576],7.5,"[1544, 11262, 27206]"
22821,0.652939,"[7583, 2803, 73]","[3597, 5978, 1590]",[9876],"[3, 4, 8]","[23848, 951]",5.9,"[687, 1987, 85]"
11699,0.643829,"[325, 7584, 12201]","[116, 830, 288]",[1436],"[1, 8]","[1057, 371, 2618]",5.8,"[667, 1690, 11263]"
8054,0.6431640000000001,"[12202, 499, 12203]","[545, 932, 161]",[716],"[6, 11, 12]","[4992, 950, 603]",6.2,"[1555, 1944, 11264]"
18476,0.642045,[12204],"[183, 5979, 3598]",[9877],"[8, 1, 5]","[952, 1475, 3915]",6.0,"[95, 44, 152]"
4597,0.6300680000000001,[12205],"[8716, 446, 4522]",[3788],"[3, 8, 1]","[168, 10577, 23849]",5.6,"[77, 1195, 463]"
25769,0.619369,[12206],"[3598, 1252, 1404]","[21469, 21470]","[3, 1, 5]","[953, 1667, 23850]",5.7,"[166, 1779, 1946]"
30432,0.6179680000000001,"[12207, 1751, 8]","[16372, 16373, 16374]",[9878],"[1, 86, 23]","[3903, 4996, 3904]",6.7,"[65, 782, 78]"
37269,0.61574,"[12208, 12209]","[4523, 8717, 16375]",[2587],"[2, 1, 7]",[10578],5.5,"[261, 11132, 11265]"
24418,0.608282,"[7585, 1751, 7586]","[757, 747, 8718]",[1880],"[6, 11, 3]",[14],5.5,"[49, 1374, 5489]"
12834,0.606857,"[12210, 5441]","[191, 697, 2492]",[2523],"[2, 8, 1]","[371, 6804, 4997]",5.6,"[62, 3289, 7085]"
24684,0.60652,[1090],"[2088, 2956, 1115]",[6460],"[1, 7]",[75],6.8,"[1191, 868, 188]"
20829,0.604388,"[2358, 797]","[299, 638, 1588]",[4760],"[2, 1]","[21, 14, 257]",5.5,"[670, 1328, 27207]"
39414,0.603274,"[4127, 42]","[544, 1397, 387]","[21471, 21472]","[2, 1]",[23851],5.6,"[85, 3256, 5198]"
22947,0.598075,[1091],"[282, 1125, 1563]",[3095],"[1, 7]",[16],6.6,"[7146, 1724, 27208]"
16577,0.595489,"[7587, 170]","[116, 1394, 922]",[4815],"[13, 3, 10]","[184, 113, 23852]",6.0,[160]
4959,0.59517,[5442],"[694, 412, 2493]",[4816],"[1, 4, 8]","[393, 1058, 778]",5.8,[68]
26466,0.589183,[12211],"[1814, 1562, 16376]",[2536],[5],"[4998, 221, 4990]",7.0,"[467, 516, 1190]"
45650,0.582583,[2804],"[8718, 4408, 8563]",[1297],"[4, 6, 11]","[1048, 1045]",5.7,"[4041, 2804, 11266]"
28510,0.582225,"[2378, 979, 12212]","[305, 698, 16377]",[6496],"[6, 3, 9]","[3916, 4970, 10579]",5.3,"[4224, 173, 7147]"
13804,0.580292,"[1540, 2742]","[746, 688, 3526]",[4817],"[3, 8, 1]","[14, 276, 3917]",6.4,"[327, 153, 4042]"
45806,0.577968,"[2027, 4213]","[1134, 16378, 16379]",[21473],[1],"[10580, 23853, 23854]",6.2,"[1384, 28]"
22074,0.576401,"[810, 41, 197]","[1258, 1610, 16380]",[1258],[20],"[184, 953]",6.9,"[177, 810, 27209]"
14979,0.569435999999999,"[12213, 5443]","[174, 416, 1268]",[4818],"[3, 4, 8]","[2636, 3204, 23855]",5.6,"[27210, 11267, 28]"
8880,0.566149,"[7588, 326, 406]","[1112, 5944, 2973]",[483],"[1, 23, 25]","[372, 10581, 6813]",6.4,"[38, 7148, 27211]"
24150,0.565345,"[159, 73]","[5980, 3599, 16381]",[2543],[5],"[87, 4999, 23856]",5.2,"[328, 814, 66]"
16991,0.554339,"[12214, 5444]","[638, 652, 3524]",[9879],"[2, 8, 1]","[233, 1676]",5.5,"[77, 7149, 3980]"
38842,0.551708,"[7589, 199]","[699, 1428, 2490]",[4819],"[1, 2, 8]","[16, 10582, 23857]",6.6,"[71, 563, 146]"
18126,0.549975,"[3393, 1752, 111]","[2135, 16382, 8719]",[3770],"[2, 1, 10]","[27, 10583, 23858]",5.8,"[1508, 1963, 39]"
17336,0.547651,[4214],"[690, 1827, 16383]",[6497],"[3, 6, 8]","[16, 14, 779]",5.7,"[30, 11268, 558]"
15357,0.544071,"[7590, 5445]","[8720, 5897, 8721]",[21474],"[3, 4, 8]","[10584, 124, 6814]",5.9,"[36, 82, 2059]"
20856,0.53923,"[2375, 5405]","[8448, 5981, 8722]",[6498],"[6, 2, 10]","[19, 56, 5000]",5.1,"[123, 2, 68]"
22051,0.536572,[5446],"[2130, 909, 2974]",[9880],"[1, 7]","[10585, 10586, 3205]",6.8,"[11258, 27212, 27213]"
34480,0.536552,"[7591, 326]","[5827, 8723, 16384]",[21475],"[6, 5, 4]",[3886],6.0,"[988, 1960, 200]"
21407,0.536017,[5447],"[8724, 8725, 16385]",[9881],"[5, 4]","[6749, 2641, 23859]",6.2,"[1509, 125, 324]"
9503,0.5357069999999989,"[497, 12215]","[272, 16386, 5982]",[21476],[1],"[2630, 23860, 2247]",6.3,"[1064, 1214, 3493]"
29483,0.534927,"[1217, 7592]","[3521, 3600, 8726]",[4714],"[1, 86, 12]","[23861, 23862, 23863]",6.2,"[60, 208, 816]"
31723,0.534693,"[383, 2028]","[1110, 8727, 5983]",[4820],"[2, 1]",[6815],4.5,"[383, 109, 4031]"
22824,0.5291600000000001,"[5448, 1728]","[640, 1828, 16387]",[9882],"[9, 4]","[14, 23864, 5001]",5.6,"[153, 967, 1964]"
35939,0.52377,[12216],"[2975, 922, 1425]",[21477],"[25, 1, 23]","[75, 221, 2234]",5.1,"[1101, 572, 27214]"
36691,0.520419,"[12217, 42]","[270, 826, 191]","[9883, 9884]","[2, 1, 7]","[23865, 219, 4943]",5.7,"[109, 7150, 1787]"
35052,0.518084,[12218],"[2113, 2110, 16388]",[21478],"[1, 12, 4]","[3152, 5002, 3918]",6.5,"[93, 18, 225]"
71883,0.515547,[7593],"[16389, 16390, 16391]",[9885],"[11, 1, 3]","[3488, 23866]",7.2,"[125, 999, 3390]"
42171,0.5137390000000001,[12219],"[16392, 5816, 16393]",[21479],"[2, 1]","[10587, 23867, 23868]",5.9,"[1695, 2699, 1322]"
38542,0.510379,"[2011, 1531, 5316]","[1795, 5984, 3601]",[21480],"[8, 1, 4]","[719, 6816]",6.3,"[22, 2691, 996]"
16558,0.508705,[12220],"[694, 302, 588]",[6499],[4],"[14, 6813, 89]",5.5,[110]
53729,0.507995,"[307, 4215]","[5829, 8691, 5974]",[9886],[2],"[23869, 23870, 10588]",5.2,"[22, 60, 1096]"
